sid,attack_phase,technique_name,technique_number,sub_technique_name,sub_technique_number,attack_reason,traffic_direction,cve_number,cve_creation_date,cve_impact_score,cve_exploitability_score,cve_description,impact_score,category,impact_score_reason,tags
2031501,Initial Access,Valid Accounts,TA0001,Account Manipulation,T1098,"The rule detects login attempts to a GPON router's admin interface, indicating potential unauthorized access attempts leveraging valid credentials.",any to int,,,,,,4,Command and Control (C2),"The rule detects a login attempt to a router admin interface, which may indicate reconnaissance or unauthorized access attempts, but does not confirm a successful compromise.","login,gpon,http,anomaly"
2031502,Discovery,Discovery,TA0007,File and Directory Discovery,T1083,"The rule detects requests for a hidden environment file (.env), which is often used to store sensitive configuration data. This indicates an attempt to discover files on a web server, aligning with the Discovery tactic.",any to int,,,,,,4,Miscellaneous,"The rule detects requests for a hidden environment file, which may indicate reconnaissance or misconfiguration. However, it does not confirm a successful compromise.","http,anomaly,hidden,web"
2031503,Initial Access,Application Layer Protocol,T1071,Application Layer Protocol: Web Protocols,T1071.001,"The rule detects HTTP POST requests to a specific API endpoint that could be exploited, indicating an attempt to access the application layer, which aligns with initial access tactics.",any to int,,,,,,4,Malware,"The rule detects a potential web service invocation that could lead to exploitation, but does not confirm a successful compromise.","web,anomaly,http,invoke"
2031504,Discovery,Discovery,TA0007,Network Service Discovery,T1046,"The rule detects an HTTP request to the Apache Solr system information endpoint, which can reveal system details and potential vulnerabilities, indicating reconnaissance activity typical of the Discovery phase.",any to int,cve-2013-6397,,,,,4,Advanced Persistent Threats (APTs),"The rule detects a system information request that may indicate reconnaissance activity, but does not confirm a successful compromise.","information,web,anomaly,exposure"
2031508,Initial Access,Drive-by Compromise,T1189,Malicious File Execution,T1203,"The rule detects an attempt to drop an executable file via VBScript, indicating a potential drive-by compromise where a user may inadvertently download and execute malicious software.",ext to int,,,,,,8,Malware,"The rule detects an attempted executable drop via VBScript, indicating a successful compromise attempt targeting client endpoints, which poses a significant security risk.","trojan,vbs,executable,client"
2031509,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects a DNS query associated with a known mobile malware, suggesting that the malware may be attempting to establish initial access through a command and control server, indicative of phishing or social engineering tactics targeting mobile users.",ext to int,,,,,,6,Command and Control (C2),"The rule detects a specific DNS query associated with a known mobile malware, indicating a successful compromise of a device, which is a significant security threat.","mobile,malware,dns,c2,Android**"
2031510,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query associated with a known mobile malware, indicating potential communication with a command and control server, which is a key characteristic of the Command and Control phase.",ext to int,,,,,,7,Command and Control (C2),"The rule detects a DNS lookup related to a known Trojan-Spy malware, indicating a successful compromise or communication with a command and control server.","mobile,trojan,dns,c2,Android**"
2031511,Initial Access,Initial Access,TA0001,Spear Phishing Link,T1566.002,"The rule detects a DNS query associated with a known mobile malware, indicating an attempt to establish initial access through malicious payload delivery, likely via phishing methods targeting mobile devices.",ext to int,,,,,,7,Command and Control (C2),The rule detects a DNS query related to a known mobile malware (Trojan-Spy.AndroidOS.Hawkshaw.a) which indicates a successful compromise or potential command and control communication.,"mobile,trojan,c2,dns,Android**"
2031512,Command and Control,Command and Control,TA0011,Application Layer Protocol,T1071,"The rule detects a DNS query to a domain associated with mobile malware, indicating that the malware may be attempting to communicate with its command and control server, which is a key phase in maintaining control over compromised devices.",ext to int,,,,,,6,Advanced Persistent Threats (APTs),"The rule detects a specific DNS query associated with a known Trojan malware targeting mobile devices, indicating a successful compromise.","mobile,dns,c2,malware,Android**"
2031514,Initial Access,Initial Access,TA0001,Phishing,T1566,"The rule detects specific patterns in HTTP traffic that suggest an external compromised server is being used to access a generic mailer, which aligns with initial access tactics such as phishing to compromise user credentials or systems.",ext to int,,,,,,6,Data Breach,"The rule indicates access to a compromised external server, suggesting a potential data breach involving sensitive information.","web,abuse,client,access"
2031516,Initial Access,Phishing,T1566,Spear Phishing Link,T1566.002,"The rule detects a simulated phishing landing page, which aligns with initial access techniques where attackers use phishing to gain access to systems.",ext to int,,,,,,3,Phishing,"The rule detects a simulated phishing landing page, which indicates potential credential theft but does not confirm a successful compromise.","phishing,credential,simulated,anomaly"
